anime_id,title,type,status,episodes,duration_min,total_hours,start_date,end_date,year,decade,season,score,members_scored,rank,age_rating,main_studio,studio_group,genre_count,primary_genre,score_band,popularity_tier,is_scored
53447,To Be Hero X,ONA,Currently Airing,24,24.0,9.6,2025-04-06,,2025,2020s,Spring,8.54,24798,126,PG-13,Pb Animation Co. Ltd.,Others,1,Action,Excellent,Popular (10K-100K),Scored
30484,Steins;Gate 0,TV,Finished Airing,23,23.0,8.82,2018-04-12,2018-09-27,2018,2010s,Spring,8.54,453916,125,PG-13,White Fox,Others,3,Drama,Excellent,Blockbuster (100K+),Scored
11741,Fate/Zero Season 2,TV,Finished Airing,12,24.0,4.8,2012-04-08,2012-06-24,2012,2010s,Spring,8.54,737359,124,R,ufotable,Others,2,Action,Excellent,Blockbuster (100K+),Scored
25777,Attack on Titan Season 2,TV,Finished Airing,12,24.0,4.8,2017-04-01,2017-06-17,2017,2010s,Spring,8.53,1976219,127,R,Wit Studio,Others,3,Action,Excellent,Blockbuster (100K+),Scored
5300,Natsume's Book of Friends Season 2,TV,Finished Airing,13,24.0,5.2,2009-01-06,2009-03-31,2009,2000s,Winter,8.53,131258,128,PG-13,Brain's Base,Others,2,Slice of Life,Excellent,Blockbuster (100K+),Scored
578,Grave of the Fireflies,Movie,Finished Airing,1,88.0,1.47,1988-04-16,,1988,1980s,Spring,8.53,434697,130,PG-13,Studio Ghibli,Others,1,Drama,Excellent,Blockbuster (100K+),Scored
40417,Fruits Basket 2nd Season,TV,Finished Airing,25,23.0,9.58,2020-04-07,2020-09-22,2020,2020s,Spring,8.53,286679,129,PG-13,TMS Entertainment,TMS Entertainment,3,Drama,Excellent,Blockbuster (100K+),Scored
53273,JoJo's Bizarre Adventure: Stone Ocean Part 3,ONA,Finished Airing,14,24.0,5.6,2022-12-01,,2022,2020s,Winter,8.52,167814,134,R,David Production,Others,2,Action,Excellent,Blockbuster (100K+),Scored
21329,Mushi-shi: The Shadow that Devours the Sun,TV Special,Finished Airing,1,44.0,0.73,2014-01-04,,2014,2010s,Winter,8.52,71042,135,PG-13,Artland,Others,4,Adventure,Excellent,Popular (10K-100K),Scored
35843,Gintama. Slip Arc,TV,Finished Airing,13,23.0,4.98,2017-10-02,2017-12-25,2017,2010s,Fall,8.52,108602,133,PG-13,Bandai Namco Pictures,Others,3,Action,Excellent,Blockbuster (100K+),Scored
7472,Gintama: The Movie,Movie,Finished Airing,1,95.0,1.58,2010-04-24,,2010,2010s,Spring,8.52,99534,132,R,Sunrise,Sunrise,3,Action,Excellent,Popular (10K-100K),Scored
12365,Bakuman. Season 3,TV,Finished Airing,25,24.0,10.0,2012-10-06,2013-03-30,2012,2010s,Fall,8.52,200079,131,PG-13,J.C.Staff,J.C.Staff,3,Comedy,Excellent,Blockbuster (100K+),Scored
205,Samurai Champloo,TV,Finished Airing,26,24.0,10.4,2004-05-20,2005-03-19,2004,2000s,Spring,8.52,665412,136,R,Manglobe,Others,3,Action,Excellent,Blockbuster (100K+),Scored
57647,Uma Musume: Pretty Derby - Beginning of a New Era,Movie,Finished Airing,1,107.0,1.78,2024-05-24,,2024,2020s,Spring,8.51,5929,138,PG-13,CygamesPictures,Others,1,Sports,Excellent,Moderate (1K-10K),Scored
35839,A Place Further Than The Universe,TV,Finished Airing,13,23.0,4.98,2018-01-02,2018-03-27,2018,2010s,Winter,8.51,229024,137,PG-13,Madhouse,Madhouse,3,Adventure,Excellent,Blockbuster (100K+),Scored
4282,The Garden of Sinners Chapter 5: Paradox Spiral,Movie,Finished Airing,1,114.0,1.9,2008-08-16,,2008,2000s,Summer,8.51,136747,139,R,ufotable,Others,6,Action,Excellent,Blockbuster (100K+),Scored
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,TV,Finished Airing,26,25.0,10.83,2004-01-01,2005-01-08,2004,2000s,Winter,8.51,107305,140,R,Production I.G,Production I.G,3,Action,Excellent,Blockbuster (100K+),Scored
57334,Dan Da Dan,TV,Finished Airing,12,23.0,4.6,2024-10-04,2024-12-20,2024,2020s,Fall,8.5,433177,142,R,Science SARU,Others,3,Action,Excellent,Blockbuster (100K+),Scored
38474,Laid-Back Camp Season 2,TV,Finished Airing,13,23.0,4.98,2021-01-07,2021-04-01,2021,2020s,Winter,8.5,107594,144,PG-13,C-Station,Others,1,Slice of Life,Excellent,Blockbuster (100K+),Scored
31933,JoJo's Bizarre Adventure: Diamond Is Unbreakable,TV,Finished Airing,39,23.0,14.95,2016-04-02,2016-12-24,2016,2010s,Spring,8.5,829274,141,R,David Production,Others,2,Action,Excellent,Blockbuster (100K+),Scored
40664,Revue Starlight: The Movie,Movie,Finished Airing,1,120.0,2.0,2021-06-04,,2021,2020s,Summer,8.5,10315,143,PG-13,Kinema Citrus,Others,1,Drama,Excellent,Popular (10K-100K),Scored
11981,Puella Magi Madoka Magica the Movie: Rebellion,Movie,Finished Airing,1,116.0,1.93,2013-10-26,,2013,2010s,Fall,8.49,239499,146,PG-13,Shaft,Others,3,Award Winning,Excellent,Blockbuster (100K+),Scored
32182,Mob Psycho 100,TV,Finished Airing,12,24.0,4.8,2016-07-11,2016-09-27,2016,2010s,Summer,8.49,1358930,147,PG-13,Bones,Bones,3,Action,Excellent,Blockbuster (100K+),Scored
30276,One Punch Man,TV,Finished Airing,12,24.0,4.8,2015-10-05,2015-12-21,2015,2010s,Fall,8.49,2341119,148,R,Madhouse,Madhouse,2,Action,Excellent,Blockbuster (100K+),Scored
44070,Heaven Official's Blessing Special,ONA,Finished Airing,1,21.0,0.35,2021-02-16,,2021,2020s,Winter,8.49,29268,145,PG-13,Haoliners Animation League,Others,4,Action,Excellent,Popular (10K-100K),Scored
40834,Ranking of Kings,TV,Finished Airing,23,22.0,8.43,2021-10-15,2022-03-25,2021,2020s,Fall,8.49,376056,149,PG-13,Wit Studio,Others,2,Adventure,Excellent,Blockbuster (100K+),Scored
37779,The Promised Neverland,TV,Finished Airing,12,22.0,4.4,2019-01-11,2019-03-29,2019,2010s,Winter,8.48,1350980,151,R,CloverWorks,Others,2,Mystery,Excellent,Blockbuster (100K+),Scored
12431,Space Brothers,TV,Finished Airing,99,24.0,39.6,2012-04-01,2014-03-22,2012,2010s,Spring,8.48,54875,150,PG-13,A-1 Pictures,A-1 Pictures,1,Comedy,Excellent,Popular (10K-100K),Scored
56538,Kimi ni Todoke: From Me to You Season 3,ONA,Finished Airing,5,66.0,5.5,2024-08-01,,2024,2020s,Summer,8.47,30770,153,PG-13,Production I.G,Production I.G,2,Drama,Excellent,Popular (10K-100K),Scored
33049,Fate/stay night: Heaven's Feel - II. Lost Butterfly,Movie,Finished Airing,1,117.0,1.95,2019-01-12,,2019,2010s,Winter,8.47,246335,157,R,ufotable,Others,2,Action,Excellent,Blockbuster (100K+),Scored
30654,Assassination Classroom Second Season,TV,Finished Airing,25,23.0,9.58,2016-01-08,2016-07-01,2016,2010s,Winter,8.47,939742,155,PG-13,Lerche,Others,2,Action,Excellent,Blockbuster (100K+),Scored
3297,Aria the Origination,TV,Finished Airing,13,24.0,5.2,2008-01-08,2008-04-01,2008,2000s,Winter,8.47,33886,156,G,HAL Film Maker,Others,2,Sci-Fi,Excellent,Popular (10K-100K),Scored
47194,Summer Time Rendering,TV,Finished Airing,25,23.0,9.58,2022-04-15,2022-09-30,2022,2020s,Spring,8.47,263479,152,R,OLM,OLM,3,Mystery,Excellent,Blockbuster (100K+),Scored
10165,Nichijou - My Ordinary Life,TV,Finished Airing,26,23.0,9.97,2011-04-03,2011-09-25,2011,2010s,Spring,8.47,387917,154,PG-13,Kyoto Animation,Others,1,Comedy,Excellent,Blockbuster (100K+),Scored
60544,Ne Zha 2,Movie,Finished Airing,1,145.0,2.42,2025-01-29,,2025,2020s,Winter,8.46,1366,164,PG-13,October Media,Others,4,Action,Excellent,Moderate (1K-10K),Scored
54857,Re:ZERO -Starting Life in Another World- Season 3,TV,Finished Airing,16,28.0,7.47,2024-10-02,2025-03-26,2024,2020s,Fall,8.46,159443,166,R,White Fox,Others,3,Drama,Excellent,Blockbuster (100K+),Scored
38450,The Master of Diabolism Season 2,ONA,Finished Airing,8,24.0,3.2,2019-08-03,2019-09-21,2019,2010s,Summer,8.46,53408,163,R,B.CMAY PICTURES,Others,5,Action,Excellent,Popular (10K-100K),Scored
37208,The Master of Diabolism,ONA,Finished Airing,15,25.0,6.25,2018-07-09,2018-10-06,2018,2010s,Summer,8.46,85236,162,R,B.CMAY PICTURES,Others,5,Action,Excellent,Popular (10K-100K),Scored
6114,Rainbow,TV,Finished Airing,26,22.0,9.53,2010-04-07,2010-09-29,2010,2010s,Spring,8.46,163421,165,R,Madhouse,Madhouse,2,Drama,Excellent,Blockbuster (100K+),Scored
44087,Gintama: The Semi-Final,Special,Finished Airing,2,24.0,0.8,2021-01-15,2021-01-20,2021,2020s,Winter,8.46,43996,159,PG-13,Bandai Namco Pictures,Others,2,Action,Excellent,Popular (10K-100K),Scored
392,Yu Yu Hakusho: Ghost Files,TV,Finished Airing,112,23.0,42.93,1992-10-10,1995-01-07,1992,1990s,Fall,8.46,347404,161,PG-13,Pierrot,Pierrot,2,Action,Excellent,Blockbuster (100K+),Scored
50265,Spy x Family,TV,Finished Airing,12,24.0,4.8,2022-04-09,2022-06-25,2022,2020s,Spring,8.46,1076628,160,PG-13,Wit Studio,Others,3,Action,Excellent,Blockbuster (100K+),Scored
37379,Chihayafuru 3,TV,Finished Airing,24,22.0,8.8,2019-10-23,2020-03-25,2019,2010s,Fall,8.46,67901,158,PG-13,Madhouse,Madhouse,2,Drama,Excellent,Popular (10K-100K),Scored
35737,Pluto,ONA,Finished Airing,8,61.0,8.13,2023-10-26,,2023,2020s,Fall,8.45,94989,168,PG-13,Studio M2,Others,4,Action,Excellent,Popular (10K-100K),Scored
31181,Owarimonogatari,TV,Finished Airing,12,26.0,5.2,2015-10-04,2015-12-20,2015,2010s,Fall,8.45,245260,167,R,Shaft,Others,3,Comedy,Excellent,Blockbuster (100K+),Scored
11577,Steins;Gate: The Movie - Load Region of Déjà Vu,Movie,Finished Airing,1,90.0,1.5,2013-04-20,,2013,2010s,Spring,8.45,371195,172,PG-13,White Fox,Others,2,Drama,Excellent,Blockbuster (100K+),Scored
36649,Banana Fish,TV,Finished Airing,24,22.0,8.8,2018-07-06,2018-12-21,2018,2010s,Summer,8.45,397130,169,R,MAPPA,Others,4,Action,Excellent,Blockbuster (100K+),Scored
44511,Chainsaw Man,TV,Finished Airing,12,24.0,4.8,2022-10-12,2022-12-28,2022,2020s,Fall,8.45,996100,170,R,MAPPA,Others,2,Action,Excellent,Blockbuster (100K+),Scored
51039,Doupo Cangqiong: Nian Fan,ONA,Currently Airing,157,24.0,62.8,2022-07-31,,2022,2020s,Summer,8.45,3592,171,PG-13,Motion Magic,Others,3,Action,Excellent,Moderate (1K-10K),Scored
60988,Heaven Official's Blessing Short Film,ONA,Currently Airing,10,8.0,1.33,2025-02-12,,2025,2020s,Winter,8.44,1460,173,PG-13,Unknown,Others,4,Action,Excellent,Moderate (1K-10K),Scored
26055,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,TV,Finished Airing,24,23.0,9.2,2015-01-10,2015-06-20,2015,2010s,Winter,8.44,840899,174,R,David Production,Others,2,Action,Excellent,Blockbuster (100K+),Scored
37105,Grand Blue Dreaming,TV,Finished Airing,12,24.0,4.8,2018-07-14,2018-09-29,2018,2010s,Summer,8.44,448365,175,PG-13,Zero-G,Others,1,Comedy,Excellent,Blockbuster (100K+),Scored
20583,Haikyu!!,TV,Finished Airing,25,24.0,10.0,2014-04-06,2014-09-21,2014,2010s,Spring,8.44,1296852,176,PG-13,Production I.G,Production I.G,1,Sports,Excellent,Blockbuster (100K+),Scored
36999,Zoku Owarimonogatari,TV,Finished Airing,6,28.0,2.8,2019-05-19,2019-06-23,2019,2010s,Spring,8.43,116620,180,R,Shaft,Others,3,Comedy,Excellent,Blockbuster (100K+),Scored
49722,Teasing Master Takagi-san: The Movie,Movie,Finished Airing,1,73.0,1.22,2022-06-10,,2022,2020s,Summer,8.43,39522,181,PG-13,Shin-Ei Animation,Shin-Ei Animation,1,Romance,Excellent,Popular (10K-100K),Scored
50330,Bungo Stray Dogs 4,TV,Finished Airing,13,23.0,4.98,2023-01-04,2023-03-29,2023,2020s,Winter,8.43,134190,177,R,Bones,Bones,2,Action,Excellent,Blockbuster (100K+),Scored
136,Hunter x Hunter,TV,Finished Airing,62,23.0,23.77,1999-10-16,2001-03-31,1999,1990s,Fall,8.43,303761,179,PG-13,Nippon Animation,Nippon Animation,3,Action,Excellent,Blockbuster (100K+),Scored
38000,Demon Slayer: Kimetsu no Yaiba,TV,Finished Airing,26,23.0,9.97,2019-04-06,2019-09-28,2019,2010s,Spring,8.43,2241639,182,R,ufotable,Others,3,Action,Excellent,Blockbuster (100K+),Scored
40059,Golden Kamuy Season 3,TV,Finished Airing,12,23.0,4.6,2020-10-05,2020-12-21,2020,2020s,Fall,8.43,91791,178,R,Geno Studio,Others,2,Action,Excellent,Popular (10K-100K),Scored
55888,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,TV,Finished Airing,12,23.0,4.6,2024-04-08,2024-07-01,2024,2020s,Spring,8.42,278075,186,R,Studio Bind,Others,4,Adventure,Excellent,Blockbuster (100K+),Scored
24687,Mushi-shi Path of Thorns,TV Special,Finished Airing,1,47.0,0.78,2014-08-20,,2014,2010s,Summer,8.42,52496,185,PG-13,Artland,Others,4,Adventure,Excellent,Popular (10K-100K),Scored
36538,Natsume's Book of Friends Movie: Ephemeral Bond,Movie,Finished Airing,1,104.0,1.73,2018-09-29,,2018,2010s,Fall,8.42,29298,187,PG-13,Shuka,Others,2,Slice of Life,Excellent,Popular (10K-100K),Scored
42203,Re:ZERO -Starting Life in Another World- Season 2 Part 2,TV,Finished Airing,12,29.0,5.8,2021-01-06,2021-03-24,2021,2020s,Winter,8.42,588515,188,R,White Fox,Others,3,Drama,Excellent,Blockbuster (100K+),Scored
38889,Kono Oto Tomare!: Sounds of Life Season 2,TV,Finished Airing,13,23.0,4.98,2019-10-06,2019-12-29,2019,2010s,Fall,8.42,102409,183,PG-13,Platinum Vision,Others,1,Drama,Excellent,Blockbuster (100K+),Scored
21899,Gintama: Yorinuki Gintama-san on Theater 2D,Movie,Finished Airing,2,96.0,3.2,2012-08-26,,2012,2010s,Summer,8.42,17872,189,PG-13,Sunrise,Sunrise,3,Action,Excellent,Popular (10K-100K),Scored
467,Ghost in the Shell: Stand Alone Complex,TV,Finished Airing,26,24.0,10.4,2002-10-01,2003-10-01,2002,2000s,Fall,8.42,169148,184,R,Production I.G,Production I.G,4,Action,Excellent,Blockbuster (100K+),Scored
39741,Violet Evergarden: Eternity and the Auto Memory Doll,Movie,Finished Airing,1,91.0,1.52,2019-09-06,,2019,2010s,Fall,8.42,268978,190,PG-13,Kyoto Animation,Others,1,Drama,Excellent,Blockbuster (100K+),Scored
45556,Scissor Seven (2021),ONA,Finished Airing,10,16.0,2.67,2021-01-21,2021-05-05,2021,2020s,Winter,8.42,42314,191,R,Sharefun Studio,Others,5,Action,Excellent,Popular (10K-100K),Scored
58222,Given Movie 3: Umi e,Movie,Finished Airing,1,80.0,1.33,2024-09-20,,2024,2020s,Fall,8.41,2537,199,PG-13,Lerche,Others,2,Boys Love,Excellent,Moderate (1K-10K),Scored
33255,The Disastrous Life of Saiki K.,TV,Finished Airing,120,5.0,10.0,2016-07-04,2016-12-26,2016,2010s,Summer,8.41,663603,193,PG-13,J.C.Staff,J.C.Staff,1,Comedy,Excellent,Blockbuster (100K+),Scored
34612,The Disastrous Life of Saiki K. 2,TV,Finished Airing,24,24.0,9.6,2018-01-17,2018-06-27,2018,2010s,Winter,8.41,411197,194,PG-13,J.C.Staff,J.C.Staff,1,Comedy,Excellent,Blockbuster (100K+),Scored
25781,Attack on Titan: No Regrets,OVA,Finished Airing,2,27.0,0.9,2014-12-09,2015-04-09,2014,2010s,Winter,8.41,325271,195,R,Wit Studio,Others,1,Action,Excellent,Blockbuster (100K+),Scored
40730,Heaven Official's Blessing,ONA,Finished Airing,11,26.0,4.77,2020-10-31,2021-01-02,2020,2020s,Fall,8.41,71864,196,PG-13,Haoliners Animation League,Others,4,Action,Excellent,Popular (10K-100K),Scored
2246,Mononoke,TV,Finished Airing,12,22.0,4.4,2007-07-13,2007-09-28,2007,2000s,Summer,8.41,101254,198,R,Toei Animation,Toei Animation,4,Horror,Excellent,Blockbuster (100K+),Scored
36885,Saekano the Movie: Finale,Movie,Finished Airing,1,114.0,1.9,2019-10-26,,2019,2010s,Fall,8.41,90295,192,PG-13,CloverWorks,Others,2,Comedy,Excellent,Popular (10K-100K),Scored
38040,KonoSuba: God's Blessing on This Wonderful World! - Legend of Crimson,Movie,Finished Airing,1,90.0,1.5,2019-08-30,,2019,2010s,Summer,8.41,535578,197,PG-13,J.C.Staff,J.C.Staff,3,Adventure,Excellent,Blockbuster (100K+),Scored
53236,Road of Naruto,PV,Finished Airing,1,9.0,0.15,2022-10-03,,2022,2020s,Fall,8.4,21817,,PG-13,Pierrot,Pierrot,2,Action,Excellent,Popular (10K-100K),Scored
36275,Natsume's Book of Friends Season 6 Specials,Special,Finished Airing,2,23.0,0.77,2017-09-27,2017-10-25,2017,2010s,Fall,8.4,23321,203,PG-13,Shuka,Others,2,Slice of Life,Excellent,Popular (10K-100K),Scored
48561,Jujutsu Kaisen 0,Movie,Finished Airing,1,104.0,1.73,2021-12-24,,2021,2020s,Winter,8.4,693914,200,R,MAPPA,Others,2,Action,Excellent,Blockbuster (100K+),Scored
30709,Kamisama Hajimemashita: Kako-hen,OVA,Finished Airing,4,30.0,2.0,2015-08-20,2016-08-19,2015,2010s,Summer,8.4,87986,202,PG-13,TMS Entertainment,TMS Entertainment,3,Comedy,Excellent,Popular (10K-100K),Scored
37999,Kaguya-sama: Love is War,TV,Finished Airing,12,25.0,5.0,2019-01-12,2019-03-30,2019,2010s,Winter,8.4,1161824,201,PG-13,A-1 Pictures,A-1 Pictures,2,Comedy,Excellent,Blockbuster (100K+),Scored
35851,Maquia: When the Promised Flower Blooms,Movie,Finished Airing,1,114.0,1.9,2018-02-24,,2018,2010s,Winter,8.39,206578,206,PG-13,P.A. Works,Others,2,Drama,Excellent,Blockbuster (100K+),Scored
4921,Ramayana: The Legend of Prince Rama,Movie,Finished Airing,1,135.0,2.25,1993-01-15,,1993,1990s,Winter,8.39,6743,205,G,Nippon Ramayana Film Co.,Others,1,Adventure,Excellent,Moderate (1K-10K),Scored
35557,Land of the Lustrous,TV,Finished Airing,12,24.0,4.8,2017-10-07,2017-12-23,2017,2010s,Fall,8.39,210927,208,PG-13,Orange,Others,4,Action,Excellent,Blockbuster (100K+),Scored
5028,Major S5,TV,Finished Airing,25,24.0,10.0,2009-01-10,2009-06-27,2009,2000s,Winter,8.39,43101,204,PG-13,SynergySP,Others,1,Sports,Excellent,Popular (10K-100K),Scored
50183,Blue Giant,Movie,Finished Airing,1,119.0,1.98,2023-02-17,,2023,2020s,Winter,8.39,14544,207,PG-13,Nut,Others,0,Unknown,Excellent,Popular (10K-100K),Scored
56523,Swallowed Star 3rd Season,ONA,Finished Airing,33,21.0,11.55,2022-09-14,2023-04-26,2022,2020s,Fall,8.38,1941,218,PG-13,Sparkly Key Animation Studio,Others,4,Action,Excellent,Moderate (1K-10K),Scored
56524,Swallowed Star 4th Season,ONA,Currently Airing,123,21.0,43.05,2023-10-03,,2023,2020s,Fall,8.38,1604,219,PG-13,Sparkly Key Animation Studio,Others,4,Action,Excellent,Moderate (1K-10K),Scored
55318,Medalist,TV,Finished Airing,13,23.0,4.98,2025-01-05,2025-03-30,2025,2020s,Winter,8.38,25654,217,PG-13,ENGI,Others,2,Drama,Excellent,Popular (10K-100K),Scored
55102,Girls Band Cry,TV,Finished Airing,13,23.0,4.98,2024-04-06,2024-06-29,2024,2020s,Spring,8.38,44612,211,PG-13,Toei Animation,Toei Animation,1,Drama,Excellent,Popular (10K-100K),Scored
37515,Made in Abyss: Wandering Twilight,Movie,Finished Airing,1,105.0,1.75,2019-01-18,,2019,2010s,Winter,8.38,64055,215,R,Kinema Citrus,Others,5,Adventure,Excellent,Popular (10K-100K),Scored
37965,Run with the Wind,TV,Finished Airing,23,23.0,8.82,2018-10-03,2019-03-27,2018,2010s,Fall,8.38,146003,214,PG-13,Production I.G,Production I.G,2,Drama,Excellent,Blockbuster (100K+),Scored
46095,Vivy -Fluorite Eye's Song-,TV,Finished Airing,13,24.0,5.2,2021-04-03,2021-06-19,2021,2020s,Spring,8.38,261269,220,R,Wit Studio,Others,3,Action,Excellent,Blockbuster (100K+),Scored
40787,"Josee, the Tiger and the Fish",Movie,Finished Airing,1,98.0,1.63,2020-12-25,,2020,2020s,Winter,8.38,251378,212,PG-13,Bones,Bones,2,Drama,Excellent,Blockbuster (100K+),Scored
9756,Puella Magi Madoka Magica,TV,Finished Airing,12,24.0,4.8,2011-01-07,2011-04-22,2011,2010s,Winter,8.38,789198,216,PG-13,Shaft,Others,3,Award Winning,Excellent,Blockbuster (100K+),Scored
49721,Teasing Master Takagi-san 3,TV,Finished Airing,12,24.0,4.8,2022-01-08,2022-03-26,2022,2020s,Winter,8.38,91541,213,PG-13,Shin-Ei Animation,Shin-Ei Animation,2,Comedy,Excellent,Popular (10K-100K),Scored
32366,Gintama: Love Incense Arc,OVA,Finished Airing,2,25.0,0.83,2016-08-04,2016-11-04,2016,2010s,Summer,8.38,47694,210,PG-13,Bandai Namco Pictures,Others,1,Comedy,Excellent,Popular (10K-100K),Scored
5,Cowboy Bebop: The Movie,Movie,Finished Airing,1,115.0,1.92,2001-09-01,,2001,2000s,Fall,8.38,225452,209,R,Bones,Bones,2,Action,Excellent,Blockbuster (100K+),Scored
38475,Laid-Back Camp: The Movie,Movie,Finished Airing,1,120.0,2.0,2022-07-01,,2022,2020s,Summer,8.38,32497,221,PG-13,C-Station,Others,1,Slice of Life,Excellent,Popular (10K-100K),Scored
53672,Violet Evergarden: Recollections,Special,Finished Airing,1,95.0,1.58,2021-10-29,,2021,2020s,Fall,8.37,13153,222,PG-13,Kyoto Animation,Others,1,Drama,Excellent,Popular (10K-100K),Scored
5205,The Garden of Sinners Chapter 7: A Study in Murder - Part 2,Movie,Finished Airing,1,121.0,2.02,2009-08-08,,2009,2000s,Summer,8.37,116232,229,R,ufotable,Others,5,Action,Excellent,Blockbuster (100K+),Scored
5941,Cross Game,TV,Finished Airing,50,23.0,19.17,2009-04-05,2010-03-28,2009,2000s,Spring,8.37,52786,226,PG-13,SynergySP,Others,3,Drama,Excellent,Popular (10K-100K),Scored
31646,March Comes In Like a Lion,TV,Finished Airing,22,25.0,9.17,2016-10-08,2017-03-18,2016,2010s,Fall,8.37,292946,223,PG-13,Shaft,Others,1,Drama,Excellent,Blockbuster (100K+),Scored
11979,Puella Magi Madoka Magica the Movie Part 2: Eternal,Movie,Finished Airing,1,109.0,1.82,2012-10-13,,2012,2010s,Fall,8.37,105298,230,PG-13,Shaft,Others,2,Drama,Excellent,Blockbuster (100K+),Scored
49310,Fruits Basket: Prelude,Movie,Finished Airing,1,88.0,1.47,2022-02-18,,2022,2020s,Winter,8.37,46099,227,PG-13,TMS Entertainment,TMS Entertainment,2,Drama,Excellent,Popular (10K-100K),Scored
38883,Haikyu!! To the Top,TV,Finished Airing,13,24.0,5.2,2020-01-11,2020-04-04,2020,2020s,Winter,8.37,619883,228,PG-13,Production I.G,Production I.G,1,Sports,Excellent,Blockbuster (100K+),Scored
14397,Chihayafuru 2,TV,Finished Airing,25,22.0,9.17,2013-01-12,2013-06-29,2013,2010s,Winter,8.37,135184,225,PG-13,Madhouse,Madhouse,2,Drama,Excellent,Blockbuster (100K+),Scored
22789,Barakamon,TV,Finished Airing,12,22.0,4.4,2014-07-06,2014-09-28,2014,2010s,Summer,8.37,353405,224,PG-13,Kinema Citrus,Others,1,Slice of Life,Excellent,Blockbuster (100K+),Scored
39167,Girls und Panzer das Finale – Part 4,Movie,Finished Airing,1,54.0,0.9,2023-10-06,,2023,2020s,Fall,8.36,7099,235,PG-13,Actas,Others,0,Unknown,Excellent,Moderate (1K-10K),Scored
9260,Kizumonogatari Part 1: Iron-Blooded,Movie,Finished Airing,1,64.0,1.07,2016-01-08,,2016,2010s,Winter,8.36,301309,231,R,Shaft,Others,3,Action,Excellent,Blockbuster (100K+),Scored
6945,Gintama: Jump Festa 2008 Special,Special,Finished Airing,1,10.0,0.17,2008-09-21,,2008,2000s,Fall,8.36,36003,234,PG-13,Sunrise,Sunrise,3,Action,Excellent,Popular (10K-100K),Scored
39808,Non Non Biyori Nonstop,TV,Finished Airing,12,24.0,4.8,2021-01-11,2021-03-29,2021,2020s,Winter,8.36,51573,232,PG-13,SILVER LINK.,Others,1,Slice of Life,Excellent,Popular (10K-100K),Scored
30,Neon Genesis Evangelion,TV,Finished Airing,26,24.0,10.4,1995-10-04,1996-03-27,1995,1990s,Fall,8.36,1155980,233,PG-13,Gainax,Others,6,Action,Excellent,Blockbuster (100K+),Scored
59636,Umamusume: Cinderella Gray,TV,Currently Airing,13,23.0,4.98,2025-04-06,2025-06-29,2025,2020s,Spring,8.35,4707,246,PG-13,CygamesPictures,Others,2,Drama,Excellent,Moderate (1K-10K),Scored
